restaurant_id,avg_sentiment,sentiment_std,min_sentiment,max_sentiment,negative_review_pct,operational_issue_rate,delivery_delay_count,food_quality_count,packaging_count,service_count,hygiene_count,wrong_order_count,avg_aspect_count,sentiment_rating_agreement_pct
39875,0.6786,0.3368656705572712,0.4404,0.9168,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39878,0.07220000000000001,0.5207134336657736,-0.296,0.4404,50.0,0.0,0,0,0,0,0,0,0.0,100.0
39879,0.91455,0.04787112908632921,0.8807,0.9484,0.0,0.0,0,0,0,0,0,0,1.5,100.0
39881,0.8922,0.04681046891454947,0.8591,0.9253,0.0,0.0,0,0,0,0,0,0,1.5,100.0
39882,0.6694,0.4077177700321633,0.3811,0.9577,0.0,0.0,0,0,0,0,0,0,1.0,50.0
39883,0.9294,,0.9294,0.9294,0.0,0.0,0,0,0,0,0,0,0.0,100.0
39884,0.026749999999999996,1.199606654282978,-0.8215,0.875,50.0,0.5,1,0,0,0,0,0,0.5,50.0
39885,0.9375500000000001,0.010677312395916908,0.93,0.9451,0.0,0.5,1,0,0,0,0,0,1.0,100.0
39886,0.84425,0.1438962299714624,0.7425,0.946,0.0,0.0,0,0,0,0,0,0,1.0,50.0
39887,0.9077999999999999,0.03832518754031078,0.8807,0.9349,0.0,0.0,0,0,0,0,0,0,1.5,50.0
39888,0.89825,0.09468159800087865,0.8313,0.9652,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39889,-0.0826,0.955018418670551,-0.7579,0.5927,50.0,0.0,0,0,0,0,0,0,1.5,100.0
39892,-0.7174499999999999,0.14205775234037732,-0.8179,-0.617,100.0,0.5,1,0,0,0,0,0,0.5,100.0
39893,0.9579,0.012303657992645867,0.9492,0.9666,0.0,0.0,0,0,0,0,0,0,2.0,50.0
39895,0.2693,,0.2693,0.2693,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39896,0.4417,0.624658130500196,0.0,0.8834,0.0,0.0,0,0,0,0,0,0,0.5,50.0
39897,0.9354,,0.9354,0.9354,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39898,0.2202,0.31140982643455556,0.0,0.4404,0.0,0.0,0,0,0,0,0,0,1.0,50.0
39899,0.12995,1.1977681766518928,-0.717,0.9769,50.0,0.0,0,0,0,0,0,0,1.5,100.0
39901,0.7390000000000001,0.21609183233060886,0.5862,0.8918,0.0,0.5,1,0,0,0,0,0,2.5,100.0
39902,0.67105,0.265235753623074,0.4835,0.8586,0.0,0.0,0,0,0,0,0,0,1.0,50.0
39903,0.9576,,0.9576,0.9576,0.0,0.0,0,0,0,0,0,0,3.0,100.0
39904,0.91545,0.10797520548718585,0.8391,0.9918,0.0,0.0,0,0,0,0,0,0,2.5,100.0
39905,0.93605,0.056214989104330496,0.8963,0.9758,0.0,0.0,0,0,0,0,0,0,0.5,50.0
39906,0.5621,0.15895760441073584,0.4497,0.6745,0.0,0.5,1,0,0,0,0,0,1.5,0.0
39907,0.5684,0.047093311627024056,0.5351,0.6017,0.0,0.0,0,0,0,0,0,0,1.0,0.0
39908,0.9424,,0.9424,0.9424,0.0,1.0,1,0,0,0,0,0,1.0,0.0
39909,0.9512,0.010606601717798184,0.9437,0.9587,0.0,0.0,0,0,0,0,0,0,1.5,100.0
39910,0.9167,0.007071067811865481,0.9117,0.9217,0.0,0.0,0,0,0,0,0,0,2.0,100.0
39911,0.89285,0.11575338008023779,0.811,0.9747,0.0,0.0,0,0,0,0,0,0,2.0,50.0
39912,0.8706499999999999,0.12183449839844211,0.7845,0.9568,0.0,0.5,1,1,0,0,0,0,1.0,100.0
39914,0.4404,,0.4404,0.4404,0.0,0.0,0,0,0,0,0,0,2.0,100.0
39915,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,0.0
39916,0.8957999999999999,0.06434671708797585,0.8503,0.9413,0.0,0.0,0,0,0,0,0,0,0.5,50.0
39917,0.9042,,0.9042,0.9042,0.0,0.0,0,0,0,0,0,0,0.0,0.0
39918,-0.15200000000000002,1.1316536926109508,-0.9522,0.6482,50.0,0.0,0,0,0,0,0,0,1.5,50.0
39919,0.8891,0.11101576464628798,0.8106,0.9676,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39920,0.9626,,0.9626,0.9626,0.0,0.0,0,0,0,0,0,0,2.0,0.0
39921,0.76875,0.07261986642785843,0.7174,0.8201,0.0,1.0,1,0,0,0,0,1,2.0,50.0
39923,0.8968499999999999,0.06371032098490793,0.8518,0.9419,0.0,0.0,0,0,0,0,0,0,0.5,100.0
39926,0.8996500000000001,0.11900607127369599,0.8155,0.9838,0.0,0.0,0,0,0,0,0,0,2.0,100.0
39927,0.9833,,0.9833,0.9833,0.0,0.0,0,0,0,0,0,0,3.0,100.0
39929,0.8426,0.1417041989497841,0.7424,0.9428,0.0,0.0,0,0,0,0,0,0,1.5,100.0
39930,0.8882000000000001,0.059114126907195336,0.8464,0.93,0.0,0.0,0,0,0,0,0,0,0.5,50.0
39931,0.7032,0.01753624817342637,0.6908,0.7156,0.0,0.0,0,0,0,0,0,0,1.5,100.0
39932,0.3981,0.45382113216552616,0.0772,0.719,0.0,0.0,0,0,0,0,0,0,2.5,100.0
39933,0.60095,0.4960354070023631,0.2502,0.9517,0.0,0.0,0,0,0,0,0,0,2.5,0.0
39934,0.802,,0.802,0.802,0.0,1.0,1,0,0,0,0,0,0.0,0.0
39935,0.819,0.07467047609329948,0.7662,0.8718,0.0,0.0,0,0,0,0,0,0,1.0,0.0
39936,0.35365,0.6624883432936765,-0.1148,0.8221,50.0,1.0,1,1,0,0,0,0,1.0,100.0
39937,0.5649500000000001,0.20456599179726817,0.4203,0.7096,0.0,0.5,0,0,1,0,0,0,1.5,50.0
39938,-0.6249,,-0.6249,-0.6249,100.0,0.0,0,0,0,0,0,0,0.0,100.0
39939,-0.23405,0.36748339418264875,-0.4939,0.0258,50.0,0.0,0,0,0,0,0,0,1.5,100.0
39941,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
39943,0.4207,0.7648066945313698,-0.1201,0.9615,50.0,0.5,0,0,0,0,0,1,1.0,50.0
39944,0.3147,,0.3147,0.3147,0.0,1.0,0,0,0,0,1,0,2.0,0.0
39945,0.17245,1.0403662071597675,-0.5632,0.9081,50.0,0.5,1,0,0,0,0,0,1.0,100.0
39946,0.49095,0.694308148447071,0.0,0.9819,0.0,0.0,0,0,0,0,0,0,0.5,50.0
39948,0.8745,,0.8745,0.8745,0.0,0.0,0,0,0,0,0,0,2.0,0.0
39949,0.8519,,0.8519,0.8519,0.0,0.0,0,0,0,0,0,0,2.0,100.0
39950,0.8763,0.024324473272817223,0.8591,0.8935,0.0,0.0,0,0,0,0,0,0,2.0,100.0
39951,0.948,,0.948,0.948,0.0,1.0,1,0,0,0,0,0,2.0,100.0
39953,0.3594,0.44646722164118613,0.0437,0.6751,0.0,0.0,0,0,0,0,0,0,0.5,100.0
39954,0.8834,,0.8834,0.8834,0.0,0.0,0,0,0,0,0,0,3.0,100.0
39955,0.9023,0.04426488450227787,0.871,0.9336,0.0,1.0,2,0,0,0,0,0,0.5,100.0
39957,-0.5252,0.07042783540618013,-0.575,-0.4754,100.0,0.0,0,0,0,0,0,0,1.0,100.0
39958,-0.12569999999999998,1.0784792626657222,-0.8883,0.6369,50.0,0.0,0,0,0,0,0,0,0.5,100.0
39959,0.8126,,0.8126,0.8126,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39960,0.9001,,0.9001,0.9001,0.0,0.0,0,0,0,0,0,0,1.0,0.0
39962,0.9701500000000001,0.02326381310103748,0.9537,0.9866,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39965,-0.4164,,-0.4164,-0.4164,100.0,0.0,0,0,0,0,0,0,1.0,100.0
39975,0.9313,,0.9313,0.9313,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39979,0.7906,,0.7906,0.7906,0.0,0.0,0,0,0,0,0,0,0.0,100.0
39982,0.636,,0.636,0.636,0.0,0.0,0,0,0,0,0,0,2.0,0.0
39984,0.23225,0.008414570696119901,0.2263,0.2382,0.0,1.0,2,0,0,0,0,0,1.0,100.0
39985,0.7351,,0.7351,0.7351,0.0,0.0,0,0,0,0,0,0,1.0,100.0
39986,0.8518,0.03521391770309011,0.8269,0.8767,0.0,0.0,0,0,0,0,0,0,1.5,50.0
39987,0.8663,0.08428712831743644,0.8067,0.9259,0.0,0.5,1,0,1,0,0,0,1.5,50.0
39988,-0.7294499999999999,0.3191172903494888,-0.9551,-0.5038,100.0,0.5,0,1,0,0,0,0,2.0,100.0
39989,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0
39990,-0.6124,,-0.6124,-0.6124,100.0,0.0,0,0,0,0,0,0,1.0,100.0
39991,0.94795,0.04405275246792193,0.9168,0.9791,0.0,0.0,0,0,0,0,0,0,2.0,50.0
39992,0.929,,0.929,0.929,0.0,0.0,0,0,0,0,0,0,3.0,100.0
39993,0.8009999999999999,0.14241130573097058,0.7003,0.9017,0.0,0.0,0,0,0,0,0,0,2.0,0.0
39994,0.92945,0.04574980874276961,0.8971,0.9618,0.0,0.0,0,0,0,0,0,0,1.5,50.0
39995,0.5066,0.6072633036830071,0.0772,0.936,0.0,1.0,1,1,0,0,0,0,0.0,50.0
39997,-0.028449999999999975,0.9239764309764616,-0.6818,0.6249,50.0,0.5,0,1,0,0,0,0,2.0,100.0
39998,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
39999,0.246,0.2749231165253297,0.0516,0.4404,0.0,0.5,0,0,1,0,0,0,1.5,50.0
40000,-0.47815,0.6762062148486954,-0.9563,0.0,50.0,0.0,0,0,0,0,0,0,0.5,50.0
40003,0.5717,0.5545131378064906,0.1796,0.9638,0.0,0.0,0,0,0,0,0,0,1.5,50.0
40004,0.8792500000000001,0.08025661966467314,0.8225,0.936,0.0,0.5,1,0,0,0,0,0,2.0,100.0
40005,0.011800000000000033,1.203071477510792,-0.8389,0.8625,50.0,1.0,2,0,0,0,0,0,2.5,100.0
40006,0.93345,0.006717514421272247,0.9287,0.9382,0.0,0.0,0,0,0,0,0,0,0.5,50.0
40007,0.7805,0.2752059592378043,0.5859,0.9751,0.0,1.0,2,0,0,0,0,0,0.5,100.0
40008,-0.4559,,-0.4559,-0.4559,100.0,0.0,0,0,0,0,0,0,1.0,0.0
40009,0.7927500000000001,0.09864139597552346,0.723,0.8625,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40010,0.32284999999999997,0.7426742522802309,-0.2023,0.848,50.0,1.0,2,0,1,0,0,0,1.0,100.0
40011,0.7048,0.3757565435225314,0.4391,0.9705,0.0,0.0,0,0,0,0,0,0,0.5,100.0
40012,0.8996999999999999,0.002545584412271487,0.8979,0.9015,0.0,1.0,2,0,0,0,0,0,1.0,100.0
40013,0.7216,0.21170777028725238,0.5719,0.8713,0.0,0.5,1,0,0,0,0,0,0.5,50.0
40014,0.9124,0.008768124086713167,0.9062,0.9186,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40015,0.92965,0.0552250396106694,0.8906,0.9687,0.0,0.0,0,0,0,0,0,0,1.5,100.0
40016,0.1754,1.0114455398092375,-0.5398,0.8906,50.0,0.5,1,0,0,0,0,0,0.5,100.0
40017,0.49335,0.1045810929374904,0.4194,0.5673,0.0,0.0,0,0,0,0,0,0,1.5,0.0
40018,0.35209999999999997,0.11158145007123718,0.2732,0.431,0.0,0.0,0,0,0,0,0,0,0.0,50.0
40019,0.93725,0.05876057351660206,0.8957,0.9788,0.0,0.0,0,0,0,0,0,0,1.5,100.0
40020,0.4853,0.686317841819663,0.0,0.9706,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40021,0.6482,,0.6482,0.6482,0.0,0.0,0,0,0,0,0,0,0.0,100.0
40022,0.8408,0.0709935208311294,0.7906,0.891,0.0,0.5,1,0,0,0,0,0,1.5,50.0
40023,0.9769,,0.9769,0.9769,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40024,0.5719,,0.5719,0.5719,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40025,0.024949999999999972,1.3322598864335742,-0.9171,0.967,50.0,1.0,0,1,0,0,1,0,0.5,100.0
40028,0.3356,0.40163665171395907,0.0516,0.6196,0.0,0.5,0,1,0,0,0,0,1.0,0.0
40029,-0.05745,0.8261128524602434,-0.6416,0.5267,50.0,0.5,0,0,0,0,1,0,2.0,100.0
40030,0.25170000000000003,1.006637213697169,-0.4601,0.9635,50.0,0.0,0,0,0,0,0,0,2.0,50.0
40031,0.8988,0.08244865068635135,0.8405,0.9571,0.0,0.5,1,0,0,0,0,0,3.0,100.0
40032,-0.060450000000000004,1.2273252401054906,-0.9283,0.8074,50.0,1.0,2,0,0,0,1,0,1.0,100.0
40033,0.46375,0.0874691088327759,0.4019,0.5256,0.0,1.0,1,0,1,0,1,0,3.0,50.0
40034,0.8371500000000001,0.057629202666703676,0.7964,0.8779,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40035,-0.06484999999999999,0.445265140113169,-0.3797,0.25,50.0,0.5,0,0,0,1,0,0,0.0,100.0
40036,0.8989,,0.8989,0.8989,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40037,-0.060399999999999954,1.2039200056482158,-0.9117,0.7909,50.0,0.5,1,0,0,0,0,0,2.5,100.0
40038,0.9330499999999999,0.003323401871576839,0.9307,0.9354,0.0,0.0,0,0,0,0,0,0,3.5,50.0
40039,0.5252,0.45664955929027234,0.2023,0.8481,0.0,0.0,0,0,0,0,0,0,0.5,50.0
40040,0.8068,0.06957930726875627,0.7576,0.856,0.0,1.0,2,0,0,0,0,0,0.5,100.0
40041,0.6932,0.3575131885679184,0.4404,0.946,0.0,0.0,0,0,0,0,0,0,0.5,100.0
40042,0.23225,0.008414570696119901,0.2263,0.2382,0.0,1.0,2,0,0,0,0,0,1.0,100.0
40043,0.9632000000000001,0.017394826817189155,0.9509,0.9755,0.0,0.5,1,0,0,0,0,0,1.0,100.0
40044,0.5608,0.1702713129097206,0.4404,0.6812,0.0,0.0,0,0,0,0,0,0,0.5,0.0
40048,0.9184,,0.9184,0.9184,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40049,-0.6258,,-0.6258,-0.6258,100.0,0.0,0,0,0,0,0,0,1.0,100.0
40051,0.15055000000000002,1.0815198218248245,-0.6142,0.9153,50.0,1.0,1,0,0,0,1,0,2.5,100.0
40052,0.26865000000000006,0.9553719720611444,-0.4069,0.9442,50.0,0.5,1,0,0,0,0,0,1.0,100.0
40053,0.9116,0.056709963851161026,0.8715,0.9517,0.0,1.0,2,1,0,0,0,1,3.5,0.0
40054,0.8987,0.0386080302527856,0.8714,0.926,0.0,0.5,1,0,0,0,0,0,1.0,100.0
40055,0.7385999999999999,0.08174154390516496,0.6808,0.7964,0.0,0.5,1,0,0,0,0,0,0.0,100.0
40056,0.93675,0.007848885271170638,0.9312,0.9423,0.0,0.5,0,0,0,0,1,0,1.5,100.0
40057,0.93225,0.0566392531730425,0.8922,0.9723,0.0,0.0,0,0,0,0,0,0,4.0,100.0
40058,0.9611,,0.9611,0.9611,0.0,1.0,1,0,0,0,0,0,1.0,100.0
40059,0.66655,0.31982439713067545,0.4404,0.8927,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40060,0.5563,,0.5563,0.5563,0.0,0.0,0,0,0,0,0,0,0.0,0.0
40061,0.9023,0.04426488450227787,0.871,0.9336,0.0,1.0,2,0,0,0,0,0,0.5,100.0
40062,0.7869999999999999,0.23490087271017102,0.6209,0.9531,0.0,0.5,0,1,0,0,0,0,1.0,50.0
40063,0.9218999999999999,0.03351686142824231,0.8982,0.9456,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40064,0.46225,0.38431253557488854,0.1905,0.734,0.0,0.0,0,0,0,0,0,0,0.5,50.0
40065,0.8375,0.1025304832720494,0.765,0.91,0.0,0.0,0,0,0,0,0,0,1.0,50.0
40066,0.8996500000000001,0.11900607127369599,0.8155,0.9838,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40069,0.08199999999999996,0.963645121401027,-0.5994,0.7634,50.0,0.0,0,0,0,0,0,0,2.0,50.0
40070,0.9777,0.015697770542341352,0.9666,0.9888,0.0,0.0,0,0,0,0,0,0,1.5,50.0
40071,0.47914999999999996,0.6870956592789682,-0.0067,0.965,0.0,0.5,1,0,0,0,0,0,0.5,50.0
40072,0.8728,0.14297699115591986,0.7717,0.9739,0.0,0.0,0,0,0,0,0,0,0.0,100.0
40073,0.8637,0.1706955769784326,0.743,0.9844,0.0,0.5,1,0,0,0,0,1,2.0,50.0
40075,0.80745,0.091146064094946,0.743,0.8719,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40076,0.8712,0.043840620433565985,0.8402,0.9022,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40077,0.92035,0.005020458146424563,0.9168,0.9239,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40078,0.9486,0.010323759005323556,0.9413,0.9559,0.0,0.0,0,0,0,0,0,0,1.5,50.0
40079,0.98,0.0035355339059327017,0.9775,0.9825,0.0,0.0,0,0,0,0,0,0,3.0,100.0
40080,0.1908,0.37900923471598946,-0.0772,0.4588,50.0,0.5,1,0,0,0,0,0,0.5,50.0
40081,0.76105,0.19254517651709688,0.6249,0.8972,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40082,0.7875,0.1750796390217892,0.6637,0.9113,0.0,0.5,1,0,0,0,0,0,1.5,100.0
40083,0.8126,,0.8126,0.8126,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40085,0.9701500000000001,0.02326381310103748,0.9537,0.9866,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40086,0.4133,,0.4133,0.4133,0.0,0.0,0,0,0,0,0,0,3.0,0.0
40087,0.92395,0.06512453454728095,0.8779,0.97,0.0,1.0,2,0,0,0,0,0,3.0,50.0
40092,0.60625,0.47100382694835935,0.2732,0.9393,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40093,0.9884,0.004949747468305877,0.9849,0.9919,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40094,0.4588,,0.4588,0.4588,0.0,1.0,1,0,0,0,0,0,2.0,0.0
40095,0.9564,0.025880108191427616,0.9381,0.9747,0.0,0.0,0,0,0,0,0,0,2.5,100.0
40096,0.9486,0.002545584412271605,0.9468,0.9504,0.0,0.0,0,0,0,0,0,0,3.0,100.0
40097,0.9615499999999999,0.0020506096654410366,0.9601,0.963,0.0,0.0,0,0,0,0,0,0,0.5,100.0
40098,0.4776,0.6754283973893902,0.0,0.9552,0.0,0.0,0,0,0,0,0,0,1.5,100.0
40099,0.93845,0.008131727983645342,0.9327,0.9442,0.0,0.0,0,0,0,0,0,0,0.5,100.0
40100,0.973,0.008485281374238578,0.967,0.979,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40101,0.8937999999999999,0.059255548263432635,0.8519,0.9357,0.0,1.0,2,0,0,0,0,0,2.0,0.0
40102,0.9816,0.0028284271247461927,0.9796,0.9836,0.0,1.0,2,0,0,0,0,0,1.5,100.0
40103,0.2768,0.8432955472430765,-0.3195,0.8731,50.0,0.0,0,0,0,0,0,0,2.0,100.0
40104,0.54775,0.4885400751217856,0.2023,0.8932,0.0,0.0,0,0,0,0,0,0,0.5,100.0
40105,0.4669,0.660296312271998,0.0,0.9338,0.0,0.0,0,0,0,0,0,0,2.0,50.0
40106,0.49095,0.694308148447071,0.0,0.9819,0.0,0.0,0,0,0,0,0,0,0.5,50.0
40107,0.9763999999999999,0.016263455967290646,0.9649,0.9879,0.0,0.5,1,0,1,0,0,0,2.5,100.0
40108,0.8483,0.012727922061357828,0.8393,0.8573,0.0,0.5,0,0,0,0,1,0,2.5,100.0
40109,0.84845,0.17104913036902586,0.7275,0.9694,0.0,0.5,1,0,0,0,0,0,1.0,100.0
40110,0.5076499999999999,0.6424065107079784,0.0534,0.9619,0.0,0.5,0,0,0,0,0,1,2.5,0.0
40111,0.45255,0.12918840892278227,0.3612,0.5439,0.0,0.0,0,0,0,0,0,0,0.5,100.0
40112,0.9756,0.004949747468305877,0.9721,0.9791,0.0,0.5,1,0,0,0,0,0,4.0,100.0
40113,0.93855,0.06668016946589146,0.8914,0.9857,0.0,0.5,1,0,0,0,0,0,2.5,100.0
40114,0.96965,0.018738329701443488,0.9564,0.9829,0.0,0.0,0,0,0,0,0,0,3.0,0.0
40115,0.2131,0.9998489885977783,-0.4939,0.9201,50.0,0.5,0,0,0,0,1,0,1.5,100.0
40116,0.74115,0.12452150416695108,0.6531,0.8292,0.0,0.0,0,0,0,0,0,0,2.5,50.0
40117,0.6534,0.15853334034202393,0.5413,0.7655,0.0,0.5,0,0,0,0,1,0,1.0,0.0
40118,0.763,0.23829498525986648,0.5945,0.9315,0.0,0.0,0,0,0,0,0,0,2.5,50.0
40119,-0.08095000000000002,0.8616096128758082,-0.6902,0.5283,50.0,0.0,0,0,0,0,0,0,2.0,0.0
40120,0.7484999999999999,0.25993245276417487,0.5647,0.9323,0.0,0.5,1,0,0,0,0,0,0.5,100.0
40121,0.7828999999999999,0.2786000717874997,0.5859,0.9799,0.0,1.0,2,0,0,0,0,0,2.5,100.0
40123,0.9692000000000001,0.013152186130069866,0.9599,0.9785,0.0,0.5,1,0,0,0,0,0,1.5,50.0
40124,0.36255000000000004,0.6558415395505228,-0.1012,0.8263,50.0,0.0,0,0,0,0,0,0,0.5,50.0
40125,0.9062,,0.9062,0.9062,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40126,0.82205,0.07035712472806147,0.7723,0.8718,0.0,0.0,0,0,0,0,0,0,0.5,100.0
40127,0.96065,0.009687362902255733,0.9538,0.9675,0.0,0.0,0,0,0,0,0,0,3.5,50.0
40129,0.7612,,0.7612,0.7612,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40130,0.7805,0.2752059592378043,0.5859,0.9751,0.0,1.0,2,0,0,0,0,0,0.5,100.0
40131,0.92085,0.05296229791087251,0.8834,0.9583,0.0,0.5,1,0,0,0,0,0,1.5,50.0
40132,0.8887,0.0668923015002474,0.8414,0.936,0.0,0.0,0,0,0,0,0,0,1.0,50.0
40133,0.9553499999999999,0.03669884194358182,0.9294,0.9813,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40134,0.836,,0.836,0.836,0.0,0.0,0,0,0,0,0,0,0.0,100.0
40135,0.9498,,0.9498,0.9498,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40136,0.8402,,0.8402,0.8402,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40137,0.9768,0.013293607486307042,0.9674,0.9862,0.0,0.0,0,0,0,0,0,0,2.5,100.0
40138,0.9576,,0.9576,0.9576,0.0,0.0,0,0,0,0,0,0,3.0,100.0
40139,0.9700500000000001,0.013222896808188434,0.9607,0.9794,0.0,0.5,0,0,0,0,1,0,4.0,50.0
40140,0.94095,0.03528462838120872,0.916,0.9659,0.0,0.5,1,0,0,0,0,0,1.5,100.0
40141,0.9136,0.01329360748630716,0.9042,0.923,0.0,0.0,0,0,0,0,0,0,1.0,50.0
40142,0.3452,0.13463313113791867,0.25,0.4404,0.0,0.0,0,0,0,0,0,0,0.0,50.0
40143,0.9468,,0.9468,0.9468,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40144,-0.024349999999999983,0.7587962868912841,-0.5609,0.5122,50.0,0.0,0,0,0,0,0,0,3.5,100.0
40145,0.92025,0.005020458146424445,0.9167,0.9238,0.0,0.0,0,0,0,0,0,0,1.0,0.0
40146,0.91415,0.05762920266670359,0.8734,0.9549,0.0,0.5,1,0,0,0,0,0,1.0,0.0
40147,0.0343,0.7602812111317758,-0.5033,0.5719,50.0,0.0,0,0,0,0,0,0,1.5,50.0
40148,0.7611,0.3264004901957103,0.5303,0.9919,0.0,0.5,1,0,0,0,0,0,3.0,50.0
40149,0.16820000000000002,1.1708274082886854,-0.6597,0.9961,50.0,0.0,0,0,0,0,0,0,1.5,100.0
40150,0.9692000000000001,0.020930360723121818,0.9544,0.984,0.0,0.5,1,0,0,0,0,0,2.0,50.0
40151,0.47295,0.6688523043243553,0.0,0.9459,0.0,0.0,0,0,0,0,0,0,0.5,50.0
40152,0.8386,0.20223253941935262,0.6956,0.9816,0.0,0.0,0,0,0,0,0,0,3.0,50.0
40153,-0.16685000000000003,0.6375981845959099,-0.6177,0.284,50.0,0.5,0,1,0,0,0,0,1.5,0.0
40154,-0.8386,0.130249069094562,-0.9307,-0.7465,100.0,1.0,1,1,0,1,0,0,1.5,50.0
40156,0.906,,0.906,0.906,0.0,1.0,0,0,0,0,1,0,1.0,0.0
40157,0.7263,,0.7263,0.7263,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40159,0.07220000000000001,0.5207134336657736,-0.296,0.4404,50.0,0.0,0,0,0,0,0,0,0.0,100.0
40160,0.43405,0.5008437331144315,0.0799,0.7882,0.0,0.0,0,0,0,0,0,0,0.0,0.0
40161,-0.6258,,-0.6258,-0.6258,100.0,0.0,0,0,0,0,0,0,1.0,100.0
40162,0.9664999999999999,0.007636753236814775,0.9611,0.9719,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40163,0.9497,0.0005656854249491757,0.9493,0.9501,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40164,0.90035,0.02778929650063128,0.8807,0.92,0.0,0.0,0,0,0,0,0,0,0.0,100.0
40165,-0.6597,,-0.6597,-0.6597,100.0,1.0,1,0,0,0,0,0,3.0,0.0
40166,0.8674,,0.8674,0.8674,0.0,1.0,1,0,0,0,0,0,2.0,100.0
40167,0.8996500000000001,0.08209509729575819,0.8416,0.9577,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40168,0.9208000000000001,0.046244783489600254,0.8881,0.9535,0.0,0.0,0,0,0,0,0,0,2.5,100.0
40169,0.8902000000000001,0.12911769824466351,0.7989,0.9815,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40170,0.93805,0.05366940469205897,0.9001,0.976,0.0,0.0,0,0,0,0,0,0,2.0,50.0
40171,0.9828,0.0012727922061358025,0.9819,0.9837,0.0,0.0,0,0,0,0,0,0,3.0,100.0
40172,-0.06614999999999999,0.6896412436912398,-0.5538,0.4215,50.0,0.0,0,0,0,0,0,0,0.0,100.0
40173,0.9149,,0.9149,0.9149,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40174,0.92865,0.0006363961030679405,0.9282,0.9291,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40175,0.84125,0.20060619382262346,0.6994,0.9831,0.0,0.0,0,0,0,0,0,0,0.0,100.0
40176,0.11875000000000002,1.1830603556032127,-0.7178,0.9553,50.0,0.5,1,0,0,0,0,0,1.5,50.0
40177,0.94295,0.03797163414971762,0.9161,0.9698,0.0,0.0,0,0,0,0,0,0,2.0,100.0
40178,0.6353,,0.6353,0.6353,0.0,0.0,0,0,0,0,0,0,0.0,100.0
40180,0.825,0.23376950186027262,0.6597,0.9903,0.0,0.5,1,0,0,0,0,0,2.5,50.0
40181,0.90525,0.03726452736853103,0.8789,0.9316,0.0,0.0,0,0,0,0,0,0,1.5,100.0
40182,0.92075,0.006576093065034913,0.9161,0.9254,0.0,0.5,0,0,0,0,0,1,2.0,100.0
40183,0.65325,0.22535493116415267,0.4939,0.8126,0.0,0.0,0,0,0,0,0,0,0.5,100.0
40184,0.9289499999999999,0.003181980515339545,0.9267,0.9312,0.0,0.0,0,0,0,0,0,0,1.0,100.0
40185,0.214,0.7851713698295424,-0.3412,0.7692,50.0,0.0,0,0,0,0,0,0,1.0,50.0
40186,0.9271,0.017253405460951745,0.9149,0.9393,0.0,0.0,0,0,0,0,0,0,0.5,100.0
